GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,BCV001,BCV002,BCV003,BCV004,BCV005,BCV006,BCV007,BCV008,BCV009,BCV010,BCV011,BCV012,BCV013,BCV014,BCV015,BCV016,BCV017,BCV018,BCV019,BCV020,BCV021,BCV022,BCV023,BCV024,BCV025,BCV026,BCV027,BCV028,BCV029,BCV030,BCV031,BCV032,BCV033,BCV034,BCV035,BCV036,BCV037,BCV038,BCV039,BCV040,BCV041,BCV042,BCV043,BCV044,BCV045,BCV046,BCV047,BCV048,BCV049,BCV050,BCV051,BCV052,BCV053,BCV054,BCV055,BCV056,BCV057,BCV058,BCV059,BCV060,BCV061,BCV062,BCV063,BCV064,BCV065,BCV066,BCV067,BCV068,BCV069,BCV070,BCV071,BCV072,BCV073,BCV074,BCV075,BCV076,BCV077,BCV078,BCV079,BCV080,BCV081,BCV082,BCW001
"G1901310","1926","Iowa","190","Mitchell","1310","Mitchell","31","1310",0,0,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778,557,942,0,0,0,0,0,0,895,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,2666,0,0,0,0,0,0,0,0,0,503,0,0,8492
"G1901330","1926","Iowa","190","Monona","1330","Monona","31","1330",0,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,783,0,0,0,0,170,0,0,0,0,0,0,292,0,200,0,0,0,0,1015,0,757,142,0,0,0,0,0,827,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,1115,0,0,0,0,0,0,0,0,0,0,0,0,6177
"G1901350","1926","Iowa","190","Monroe","1350","Monroe","31","1350",0,0,0,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,0,0,0,0,0,0,0,0,47,0,0,131,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,0,0,0,0,0,0,0,0,185,297,52,0,0,0,2467,0,0,0,0,0,614,0,0,0,164,0,0,6608
"G1901370","1926","Iowa","190","Montgomery","1370","Montgomery","31","1370",0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,865,0,0,0,43,0,0,0,0,0,0,0,0,2239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2675,0,0,0,0,0,0,0,0,0,648,185,0,0,0,0,384,0,351,0,0,0,0,0,0,0,255,0,0,8206
"G1901390","1926","Iowa","190","Muscatine","1390","Muscatine","31","1390",0,0,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,341,0,0,0,48,88,0,0,0,150,300,0,59,183,0,0,0,0,0,0,993,322,0,346,0,0,0,0,2805,0,0,0,0,0,0,0,0,0,1096,0,356,0,0,0,2289,0,0,0,0,0,632,0,0,0,1449,0,0,12444
"G1901410","1926","Iowa","190","O Brien","1410","O Brien","31","1410",0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,284,0,0,0,45,403,0,0,0,0,0,0,0,0,0,0,0,0,0,61,418,1490,0,0,0,0,0,0,1833,0,0,0,0,0,0,0,0,0,393,0,0,1053,439,0,1247,0,0,0,0,0,0,0,0,0,0,0,0,8429
"G1901430","1926","Iowa","190","Osceola","1430","Osceola","31","1430",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917,728,0,0,0,0,0,0,783,0,0,0,0,0,0,0,0,0,293,0,0,315,179,0,1231,0,0,0,0,0,0,0,0,0,104,0,0,4953
"G1901450","1926","Iowa","190","Page","1450","Page","31","1450",0,0,0,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,1360,0,0,0,0,0,0,0,0,0,0,0,102,1435,0,0,0,0,0,0,0,963,0,0,0,0,0,0,3463,0,0,0,0,0,0,0,0,0,845,924,41,0,0,0,318,0,225,0,0,0,50,0,0,0,349,0,0,11068
"G1901470","1926","Iowa","190","Palo Alto","1470","Palo Alto","31","1470",0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,43,75,0,0,0,0,0,1122,0,830,289,0,0,0,0,0,1636,0,0,0,0,0,0,0,0,0,219,0,142,0,0,0,3737,0,0,0,0,0,0,0,0,0,117,0,0,8617
"G1901490","1926","Iowa","190","Plymouth","1490","Plymouth","31","1490",0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,134,0,0,0,443,308,0,0,0,0,0,0,0,291,0,0,2013,0,0,0,325,864,98,0,0,0,0,0,1785,0,0,0,0,0,0,0,0,0,537,0,36,0,0,0,5568,0,0,0,0,0,136,0,0,0,261,0,0,13367
"G1901510","1926","Iowa","190","Pocahontas","1510","Pocahontas","31","1510",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,165,0,0,0,0,0,0,0,0,0,0,0,0,379,0,0,0,0,0,137,1008,0,0,0,0,0,0,0,1641,0,0,0,0,0,0,0,0,0,629,0,0,0,0,0,3607,0,102,0,0,0,0,0,0,0,0,0,0,7832
"G1901530","1926","Iowa","190","Polk","1530","Polk","31","1530",0,0,0,6487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,9116,0,0,0,444,0,0,0,0,600,4200,0,787,2199,302,0,497,0,0,300,403,221,84,1398,0,0,0,0,9438,0,0,0,0,0,0,0,0,0,5521,658,1998,0,0,0,16257,0,365,0,0,0,1433,0,0,0,2751,0,0,67581
"G1901550","1926","Iowa","190","Pottawattamie","1550","Pottawattamie","31","1550",0,0,0,1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1525,1475,0,0,0,308,549,0,0,0,0,600,0,1419,146,0,0,0,0,0,0,651,756,649,495,0,0,0,0,2705,0,0,0,0,0,0,0,0,0,2581,0,750,0,0,0,5895,0,0,0,0,0,0,0,0,0,816,0,0,22668
"G1901570","1926","Iowa","190","Poweshiek","1570","Poweshiek","31","1570",0,0,0,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268,297,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,2162,0,0,0,0,0,0,0,0,0,659,211,0,0,0,0,790,0,0,0,0,0,0,0,0,0,369,0,0,6817
"G1901590","1926","Iowa","190","Ringgold","1590","Ringgold","31","1590",0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1959,0,0,0,0,0,0,0,0,0,90,286,0,0,0,0,260,0,0,0,0,0,0,0,0,0,255,0,0,3929
"G1901610","1926","Iowa","190","Sac","1610","Sac","31","1610",0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,528,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,155,1560,0,0,0,0,0,0,2247,0,0,0,0,0,0,0,0,0,1417,0,15,0,0,0,1658,0,76,0,0,0,0,0,0,0,213,0,0,8453
"G1901630","1926","Iowa","190","Scott","1630","Scott","31","1630",0,0,0,1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,714,0,0,0,0,0,0,0,0,80,690,0,99,220,0,0,0,0,0,0,260,883,0,1632,0,0,0,0,1614,0,0,0,0,0,0,0,0,0,2489,226,1120,0,0,0,8648,0,0,0,0,0,0,0,0,0,655,0,0,21064
"G1901650","1926","Iowa","190","Shelby","1650","Shelby","31","1650",0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,192,0,0,0,208,0,0,0,0,0,0,0,54,0,60,0,0,0,0,165,0,3,1645,0,0,0,0,0,928,0,0,0,0,0,0,0,0,0,217,0,135,0,0,0,4135,0,0,0,0,0,24,0,0,0,994,0,0,9209
"G1901670","1926","Iowa","190","Sioux","1670","Sioux","31","1670",0,0,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,33,654,925,0,0,0,0,0,0,862,0,0,0,0,0,0,0,0,0,290,159,0,5318,4213,0,3496,0,0,0,0,0,0,0,0,0,242,0,0,17021
"G1901690","1926","Iowa","190","Story","1690","Story","31","1690",0,0,0,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,1589,0,0,0,771,0,0,0,0,0,0,0,42,0,0,0,0,0,0,5093,0,0,0,647,0,0,0,0,2351,0,0,0,0,0,0,0,0,0,1099,0,204,0,0,0,1525,0,0,0,0,0,485,0,0,0,360,0,0,15321
"G1901710","1926","Iowa","190","Tama","1710","Tama","31","1710",0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,142,0,0,0,224,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,0,0,0,0,0,0,0,2082,0,0,0,0,0,0,0,0,0,487,417,0,0,0,0,3318,0,0,0,0,0,696,0,0,0,125,0,0,9129
"G1901730","1926","Iowa","190","Taylor","1730","Taylor","31","1730",0,0,0,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2572,0,0,0,0,0,0,0,0,0,545,309,0,0,0,0,202,0,0,0,0,0,0,0,0,0,600,0,0,6444
"G1901750","1926","Iowa","190","Union","1750","Union","31","1750",0,0,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,827,0,0,0,190,142,0,0,0,0,0,0,54,181,0,0,0,0,0,0,0,54,0,0,0,0,0,0,1976,0,0,0,0,0,0,0,0,0,536,118,107,0,0,0,1493,0,0,0,0,0,20,0,0,0,471,0,0,6878
"G1901770","1926","Iowa","190","Van Buren","1770","Van Buren","31","1770",0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,857,0,0,0,0,5,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,19,0,100,0,0,0,0,2499,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,364,0,0,4890
"G1901790","1926","Iowa","190","Wapello","1790","Wapello","31","1790",0,0,0,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904,1828,0,0,0,0,0,0,0,0,0,0,0,84,1308,0,0,0,0,0,0,127,0,0,100,0,0,0,0,4180,0,0,0,0,0,0,0,0,0,1220,0,444,0,49,0,2811,0,0,0,0,0,0,0,0,0,1460,0,0,15440
"G1901810","1926","Iowa","190","Warren","1810","Warren","31","1810",0,0,0,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,0,0,0,0,0,0,0,0,543,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3492,0,0,0,0,0,0,0,0,0,486,358,0,0,0,0,1410,0,0,0,0,0,15,0,0,0,550,0,0,8163
"G1901830","1926","Iowa","190","Washington","1830","Washington","31","1830",0,0,0,1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,566,0,0,0,0,114,0,0,0,53,0,0,0,27,0,0,0,0,0,0,129,91,0,0,0,0,0,0,2795,0,0,0,0,0,0,0,0,0,672,1091,0,0,0,0,2112,0,0,0,0,0,65,0,0,0,753,0,0,9893
"G1901850","1926","Iowa","190","Wayne","1850","Wayne","31","1850",0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2414,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,145,0,0,0,991,0,0,5081
"G1901870","1926","Iowa","190","Webster","1870","Webster","31","1870",0,0,0,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955,422,0,0,0,120,0,0,0,0,0,140,0,73,2573,0,0,0,0,0,2016,0,1648,80,0,0,0,0,0,3717,0,0,0,0,0,0,0,0,0,1185,0,352,0,0,0,5483,0,331,0,0,0,112,0,0,0,584,0,0,20470
"G1901890","1926","Iowa","190","Winnebago","1890","Winnebago","31","1890",0,0,0,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4519,0,0,0,0,0,0,0,0,789,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,553,0,0,0,0,0,0,0,0,0,444,0,0,7440
"G1901910","1926","Iowa","190","Winneshiek","1910","Winneshiek","31","1910",0,0,0,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,6961,230,0,0,0,0,0,0,0,573,0,0,0,0,0,0,0,0,0,85,0,45,0,0,0,5530,0,0,0,0,0,21,0,0,0,0,0,0,14276
"G1901930","1926","Iowa","190","Woodbury","1930","Woodbury","31","1930",0,0,0,3424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1795,1373,0,0,0,80,0,0,0,0,0,3150,0,261,1297,0,0,0,0,0,1846,563,1088,309,1080,0,0,0,0,6164,0,0,0,0,0,0,0,0,0,3654,0,1343,0,0,0,13868,0,329,0,0,0,185,0,0,0,1023,0,0,42832
"G1901950","1926","Iowa","190","Worth","1950","Worth","31","1950",0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,324,45,0,0,0,0,0,0,0,0,0,0,0,0,0,3348,1091,0,0,159,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,0,0,0,0,0,0,0,0,0,105,0,0,6197
"G1901970","1926","Iowa","190","Wright","1970","Wright","31","1970",0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,2168,110,0,0,0,0,0,0,0,2108,0,0,0,0,0,0,0,0,0,110,445,15,181,110,0,1170,0,0,0,0,0,0,0,0,0,394,0,0,8371
"G2000010","1926","Kansas","200","Allen","0010","Allen","32","10",0,0,0,497,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,1123,0,0,0,58,0,0,0,0,0,0,0,0,335,0,0,0,0,0,0,0,402,0,0,0,68,0,0,2984,0,0,0,0,0,0,0,0,0,1225,0,56,0,0,0,576,0,0,0,0,0,412,0,0,0,269,0,0,8075
"G2000030","1926","Kansas","200","Anderson","0030","Anderson","32","30",0,0,0,398,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,1755,0,0,0,0,0,0,0,0,0,146,132,0,0,0,0,2538,0,0,0,0,0,228,0,0,0,313,0,0,5871
"G2000050","1926","Kansas","200","Atchison","0050","Atchison","32","50",0,0,0,311,0,0,0,0,0,0,0,587,0,0,0,0,0,0,0,0,0,0,0,0,215,1990,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,0,769,0,181,0,0,2138,0,0,0,0,0,0,0,0,0,602,0,330,0,0,0,3441,0,0,0,0,0,0,0,0,0,724,0,0,11890
"G2000070","1926","Kansas","200","Barber","0070","Barber","32","70",0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311,0,0,0,0,0,0,0,0,0,135,0,42,0,0,0,466,0,0,0,0,0,110,0,0,0,466,0,0,3450
"G2000090","1926","Kansas","200","Barton","0090","Barton","32","90",0,0,0,680,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,469,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890,0,0,156,66,0,0,1747,0,0,0,0,0,0,0,0,0,409,0,45,0,0,0,4313,0,0,0,0,0,250,0,0,0,382,0,0,10347
"G2000110","1926","Kansas","200","Bourbon","0110","Bourbon","32","110",0,0,0,1016,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,1573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,98,0,0,2792,0,0,0,0,0,0,0,0,0,961,0,246,0,0,0,670,0,0,0,0,0,158,0,0,0,1649,0,0,9398
"G2000130","1926","Kansas","200","Brown","0130","Brown","32","130",0,0,0,1898,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,214,986,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,0,0,0,40,0,0,2944,0,0,0,0,0,0,0,0,0,616,0,17,0,0,0,1241,0,0,0,0,0,298,0,0,0,889,0,0,10032
"G2000150","1926","Kansas","200","Butler","0150","Butler","32","150",0,0,0,1669,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,106,2548,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,3428,0,0,0,0,0,0,0,0,0,428,0,121,0,0,0,616,0,0,0,0,0,0,0,0,0,1545,0,0,11025
"G2000170","1926","Kansas","200","Chase","0170","Chase","32","170",0,0,0,189,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,52,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,807,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,29,0,0,1750
"G2000190","1926","Kansas","200","Chautauqua","0190","Chautauqua","32","190",0,0,0,305,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,115,0,153,0,0,0,61,0,0,0,0,0,50,0,0,0,963,0,0,3413
"G2000210","1926","Kansas","200","Cherokee","0210","Cherokee","32","210",0,0,0,746,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,109,0,0,1989,0,0,0,0,0,0,0,0,0,660,0,90,0,0,0,726,0,0,0,0,0,82,0,0,0,1007,0,0,7103
"G2000230","1926","Kansas","200","Cheyenne","0230","Cheyenne","32","230",0,0,0,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,155,0,28,0,0,0,0,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,61,0,0,0,48,0,0,2290
"G2000250","1926","Kansas","200","Clark","0250","Clark","32","250",0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,147,0,0,1813
"G2000270","1926","Kansas","200","Clay","0270","Clay","32","270",0,0,0,496,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,117,302,0,0,0,413,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,248,0,0,0,0,0,0,1913,0,0,0,0,0,0,0,0,0,809,112,152,0,0,0,330,0,0,0,0,0,125,0,0,0,580,0,0,5845
"G2000290","1926","Kansas","200","Cloud","0290","Cloud","32","290",0,0,0,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,0,0,0,1554,0,0,0,0,0,0,0,0,0,677,18,59,0,0,0,3785,0,0,0,0,0,358,0,0,0,500,0,0,8529
"G2000310","1926","Kansas","200","Coffey","0310","Coffey","32","310",0,0,0,494,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,121,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,3010,0,0,0,0,0,0,0,0,0,183,0,48,0,0,0,367,0,0,0,0,0,90,0,0,0,204,0,0,5420
"G2000330","1926","Kansas","200","Comanche","0330","Comanche","32","330",0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,802,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0,0,1918
"G2000350","1926","Kansas","200","Cowley","0350","Cowley","32","350",0,0,0,1645,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,223,2336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,140,0,0,4718,0,0,0,0,0,0,0,0,0,1850,168,465,0,0,0,856,0,0,0,0,0,624,0,0,0,1525,0,0,14991
"G2000370","1926","Kansas","200","Crawford","0370","Crawford","32","370",0,0,0,1576,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,3733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,628,0,0,0,97,0,0,3864,0,0,0,0,0,0,0,0,0,1279,685,277,0,0,0,8513,0,0,0,0,0,525,0,0,0,1377,0,0,23132
"G2000390","1926","Kansas","200","Decatur","0390","Decatur","32","390",0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,120,0,0,0,0,1240,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,605,0,0,0,0,0,0,0,0,0,0,0,0,2808
"G2000410","1926","Kansas","200","Dickinson","0410","Dickinson","32","410",0,0,0,2093,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,26,807,0,0,0,257,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,657,0,518,0,34,0,0,2982,0,0,0,0,0,0,0,0,0,1170,0,116,0,0,0,2136,0,0,0,0,0,162,0,0,0,828,0,0,11886
"G2000430","1926","Kansas","200","Doniphan","0430","Doniphan","32","430",0,0,0,436,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,39,1114,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,305,0,86,0,0,1055,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,1856,0,0,0,0,0,0,0,0,0,732,0,0,6331
"G2000450","1926","Kansas","200","Douglas","0450","Douglas","32","450",0,0,0,1482,0,0,0,0,0,0,0,515,0,0,0,0,0,0,0,0,0,0,0,0,589,737,0,0,0,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,255,0,337,0,0,2464,0,0,0,0,0,0,0,0,0,951,0,256,0,0,0,1575,0,0,0,0,0,500,0,0,0,694,0,0,10923
"G2000470","1926","Kansas","200","Edwards","0470","Edwards","32","470",0,0,0,283,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,251,391,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,1110,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,659,0,0,0,0,0,96,0,0,0,181,0,0,3242
"G2000490","1926","Kansas","200","Elk","0490","Elk","32","490",0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1399,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,393,0,0,3029
"G2000510","1926","Kansas","200","Ellis","0510","Ellis","32","510",0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,136,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,498,0,0,0,0,606,0,0,0,0,0,0,0,0,0,191,0,111,0,0,0,10740,0,0,0,0,0,0,0,0,0,234,0,0,12873
"G2000530","1926","Kansas","200","Ellsworth","0530","Ellsworth","32","530",0,0,0,373,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164,0,181,0,0,0,0,723,0,0,0,0,0,0,0,0,0,529,0,85,0,0,0,1240,0,0,0,0,0,0,0,0,0,456,0,0,4846
"G2000550","1926","Kansas","200","Finney","0550","Finney","32","550",0,0,0,158,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,166,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,65,0,0,0,38,0,0,709,0,0,0,0,0,0,0,0,0,327,0,35,0,0,0,314,0,0,0,0,0,0,0,0,0,143,0,0,2573
"G2000570","1926","Kansas","200","Ford","0570","Ford","32","570",0,0,0,1435,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,117,200,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,255,0,0,20,38,0,0,1309,0,0,0,0,0,0,0,0,0,521,0,75,0,0,0,2449,0,0,0,0,0,0,0,0,0,340,0,0,6850
"G2000590","1926","Kansas","200","Franklin","0590","Franklin","32","590",0,0,0,991,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,762,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,72,0,75,0,0,3305,0,0,0,0,0,0,0,0,0,70,244,172,0,0,0,1304,0,0,0,0,0,78,0,0,0,2166,0,0,9378
"G2000610","1926","Kansas","200","Geary","0610","Geary","32","610",0,0,0,476,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,54,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,0,114,0,0,846,0,0,0,0,0,0,0,0,0,973,0,75,0,0,0,910,0,0,0,0,0,0,0,0,0,259,0,0,4268
"G2000630","1926","Kansas","200","Gove","0630","Gove","32","630",0,0,0,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1412,0,0,0,0,0,0,0,0,0,0,0,0,2758
