GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,A7G001,A7G002,A7G003,A7G004,A7G005,A7G006,A7G007,A7G008,A7G009,A7G010,A7G011,A7G012,A7G013,A7G014,A7G015,A7G016,A7G017,A7G018,A7G019,A7G020,A7G021,A7G022,A7G023,A7G024,A7G025,A7G026,A7G027,A7G028,A7G029,A7G030,A7G031,A7G032,A7G033,A7G034,A7G035,A7G036,A7G037,A7G038,A7G039,A7G040,A7G041,A7G042,A7G043,A7G044,A7G045,A7G046,A7G047,A7G048,A7G049,A7G050,A7G051,A7G052,A7G053,A7G054,A7G055,A7G056,A7G057,A7G058,A7G059,A7G060,A7G061,A7G062,A7G063,A7G064,A7G065,A7G066,A7G067,A7G068,A7G069,A7G070,A7G071,A7G072,A7G073,A7G074,A7G075,A7G076,A7G077,A7G078,A7G079,A7G080,A7G081,A7G082,A7G083,A7G084,A7G085,A7G086,A7G087,A7G088,A7G089,A7G090,A7G091,A7G092,A7G093,A7G094,A7G095,A7G096,A7G097,A7G098,A7G099,A7G100,A7G101,A7G102,A7G103,A7G104,A7G105,A7G106,A7G107,A7G108,A7G109,A7H001
"G3800470","1916","North Dakota","380","Logan","0470","Logan","36","470",0,51,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,353,0,0,0,75,0,0,0,0,0,0,0,0,120,246,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,91,0,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2374
"G3800490","1916","North Dakota","380","McHenry","0490","Mchenry","36","490",0,44,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,33,0,278,284,0,179,472,502,585,110,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,125,0,41,0,0,49,0,1801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5980
"G3800510","1916","North Dakota","380","McIntosh","0510","Mcintosh","36","510",0,33,0,0,0,0,0,0,0,0,680,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,1552,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,316,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3499
"G3800530","1916","North Dakota","380","McKenzie","0530","Mckenzie","36","530",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,1046,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,80,0,15,0,0,0,0,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2325
"G3800550","1916","North Dakota","380","McLean","0550","Mclean","36","550",0,90,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,469,0,182,478,301,330,0,42,0,47,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,98,0,0,0,0,14,0,2517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5899
"G3800570","1916","North Dakota","380","Mercer","0570","Mercer","36","570",0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,463,900,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,78,0,0,0,0,67,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2092
"G3800590","1916","North Dakota","380","Morton","0590","Morton","36","590",0,30,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,22,0,0,0,1556,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,477,265,71,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,0,58,0,0,0,0,7642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11138
"G3800610","1916","North Dakota","380","Mountrail","0610","Mountrail","36","610",0,14,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,262,0,0,0,0,0,315,876,305,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,33,41,0,0,0,0,0,0,0,156,0,21,0,0,0,0,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3157
"G3800630","1916","North Dakota","380","Nelson","0630","Nelson","36","630",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,48,755,1390,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,15,0,68,0,0,0,0,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3513
"G3800650","1916","North Dakota","380","Oliver","0650","Oliver","36","650",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,196,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411
"G3800670","1916","North Dakota","380","Pembina","0670","Pembina","36","670",0,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,860,0,0,32,0,185,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,710,0,79,0,0,0,0,2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6200
"G3800690","1916","North Dakota","380","Pierce","0690","Pierce","36","690",0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,46,304,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,53,0,41,0,0,0,0,3437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4679
"G3800710","1916","North Dakota","380","Ramsey","0710","Ramsey","36","710",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,97,548,502,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,242,0,154,0,0,0,0,2209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4717
"G3800730","1916","North Dakota","380","Ransom","0730","Ransom","36","730",0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,65,0,0,0,0,0,0,0,99,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,308,18,763,52,108,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,259,0,60,0,0,0,0,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3297
"G3800750","1916","North Dakota","380","Renville","0750","Renville","36","750",0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,363,22,105,0,37,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,70,0,0,0,0,0,0,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2257
"G3800770","1916","North Dakota","380","Richland","0770","Richland","36","770",0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,460,0,0,0,0,0,0,204,0,0,0,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,1589,1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,0,0,0,0,0,0,0,0,297,0,0,0,0,0,0,0,0,0,71,0,0,0,0,3916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9802
"G3800790","1916","North Dakota","380","Rolette","0790","Rolette","36","790",0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,130,252,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,177,0,88,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4773
"G3800810","1916","North Dakota","380","Sargent","0810","Sargent","36","810",0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,139,857,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,184,0,0,0,0,0,0,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2948
"G3800830","1916","North Dakota","380","Sheridan","0830","Sheridan","36","830",0,168,0,0,0,0,0,0,0,0,607,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,107,425,0,0,298,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,8,0,0,23,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2110
"G3800850","1916","North Dakota","380","Sioux","0850","Sioux","36","850",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,218,0,0,0,0,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601
"G3800870","1916","North Dakota","380","Slope","0870","Slope","36","870",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,195,51,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,70,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784
"G3800890","1916","North Dakota","380","Stark","0890","Stark","36","890",0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,0,0,87,185,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,20,0,51,0,0,0,0,6970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8389
"G3800910","1916","North Dakota","380","Steele","0910","Steele","36","910",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,74,0,0,0,0,157,260,1027,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,130,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2318
"G3800930","1916","North Dakota","380","Stutsman","0930","Stutsman","36","930",0,113,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,497,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,337,0,0,252,68,351,290,0,0,0,0,0,0,0,0,0,0,0,0,0,536,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,495,0,68,0,0,258,0,2561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6468
"G3800950","1916","North Dakota","380","Towner","0950","Towner","36","950",0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0,0,21,19,135,115,56,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,94,0,0,0,0,0,0,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2437
"G3800970","1916","North Dakota","380","Traill","0970","Traill","36","970",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,372,1435,879,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,116,0,17,0,0,0,0,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4691
"G3800990","1916","North Dakota","380","Walsh","0990","Walsh","36","990",0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,19,0,0,390,36,1920,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,0,111,0,0,0,0,5838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9443
"G3801010","1916","North Dakota","380","Ward","1010","Ward","36","1010",0,63,0,0,0,0,0,0,0,0,399,0,0,0,0,0,208,0,0,0,0,0,0,0,174,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,187,0,0,40,0,225,671,759,281,0,288,0,91,0,0,0,0,0,0,0,0,0,0,581,0,0,0,0,0,0,0,101,526,0,0,0,0,0,0,0,407,0,73,0,0,0,0,2805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8043
"G3801030","1916","North Dakota","380","Wells","1030","Wells","36","1030",0,215,0,0,0,0,0,0,0,0,386,0,0,0,0,0,53,0,0,0,0,0,0,0,305,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,109,257,481,0,189,0,0,216,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3801
"G3801050","1916","North Dakota","380","Williams","1050","Williams","36","1050",0,74,0,0,0,0,0,0,0,0,16,0,0,0,0,0,65,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,46,0,0,0,0,503,739,464,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,20,0,51,0,0,0,0,2178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5772
"G3900010","1916","Ohio","390","Adams","0010","Adams","24","10",0,0,0,0,0,0,0,0,0,0,417,0,0,0,0,0,85,0,0,0,410,0,0,0,0,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2422,0,0,0,314,0,0,0,0,1073,0,0,0,0,0,0,0,996,625,0,0,0,16,0,0,0,0,0,0,0,100,0,0,0,191,0,0,0,0,7439
"G3900030","1916","Ohio","390","Allen","0030","Allen","24","30",0,0,0,0,0,0,0,0,0,275,791,0,0,0,0,0,435,0,0,0,1754,0,0,0,566,1876,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,651,409,0,713,0,0,0,0,141,0,0,0,0,0,0,0,175,0,0,0,0,0,0,7774,0,0,0,178,0,0,0,0,2179,0,0,0,0,0,0,0,1802,0,272,0,0,1332,0,9001,0,0,0,0,0,1464,0,0,0,0,0,0,40,0,32103
"G3900050","1916","Ohio","390","Ashland","0050","Ashland","24","50",0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,507,0,0,0,0,0,0,0,564,1160,0,0,0,0,0,1130,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,1342,0,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2595,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,1132,125,7,0,0,230,0,331,0,0,0,0,0,921,0,0,0,45,0,0,0,0,11761
"G3900070","1916","Ohio","390","Ashtabula","0070","Ashtabula","24","70",0,0,0,0,0,0,0,0,0,0,1647,0,0,0,0,0,0,0,0,0,690,0,0,0,3192,1457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5427,0,0,0,0,0,0,0,0,2250,0,0,0,0,0,0,0,1306,0,782,0,0,0,0,6261,0,0,0,0,0,199,0,0,0,0,0,0,0,0,23892
"G3900090","1916","Ohio","390","Athens","0090","Athens","24","90",0,0,0,0,0,0,0,0,0,398,398,0,0,0,0,0,0,0,0,0,161,0,0,0,115,2857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,5283,0,0,0,335,0,0,0,0,856,0,0,0,0,0,0,0,1057,0,72,0,0,0,0,2040,0,0,0,0,0,719,0,0,0,80,0,0,0,0,14393
"G3900110","1916","Ohio","390","Auglaize","0110","Auglaize","24","110",0,0,0,0,0,0,0,0,0,0,259,0,0,0,0,0,0,0,0,0,370,0,0,0,0,150,0,0,0,0,0,54,0,0,0,2125,0,0,0,0,0,0,0,0,0,0,0,249,326,0,1039,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2336,0,0,0,408,0,0,0,0,439,0,0,0,0,0,0,0,358,0,0,0,0,1851,0,3800,0,0,0,0,0,407,0,0,0,0,0,0,72,0,14423
"G3900130","1916","Ohio","390","Belmont","0130","Belmont","24","130",0,0,0,0,0,0,0,0,0,180,1218,0,0,0,0,0,0,0,0,0,0,0,0,0,212,2661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,259,0,0,0,0,0,0,10471,0,0,0,183,0,0,0,0,833,0,0,0,0,0,0,0,4649,1133,384,0,0,323,0,11160,0,0,0,0,0,0,0,0,0,897,0,0,35,0,34914
"G3900150","1916","Ohio","390","Brown","0150","Brown","24","150",0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,1818,0,0,0,0,933,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,2248,0,0,0,250,0,0,0,0,513,0,0,0,0,0,0,0,1144,0,0,0,0,0,0,2333,0,0,0,0,0,432,0,0,0,0,0,0,24,0,10383
"G3900170","1916","Ohio","390","Butler","0170","Butler","24","170",0,0,0,0,0,0,0,0,0,273,1287,0,0,0,0,0,52,0,0,0,0,0,0,0,230,1580,0,0,0,0,0,0,0,0,0,2416,0,245,0,0,0,0,0,0,0,0,0,20,73,0,1317,0,0,0,0,236,0,0,0,0,0,0,0,271,0,0,0,0,0,0,4605,0,0,0,330,0,0,0,0,1095,0,0,0,0,0,0,0,2813,826,281,0,0,307,0,11323,0,0,0,0,0,1048,0,0,0,0,0,0,0,0,30628
"G3900190","1916","Ohio","390","Carroll","0190","Carroll","24","190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2163,0,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,1250,393,0,0,0,200,0,297,0,0,0,0,0,0,0,0,0,0,0,0,43,0,5979
"G3900210","1916","Ohio","390","Champaign","0210","Champaign","24","210",0,0,0,0,0,0,0,0,0,192,1561,0,0,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,0,33,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,3269,0,0,0,730,0,0,0,0,507,0,0,0,0,0,0,0,802,0,146,0,0,114,0,3375,0,0,0,0,0,320,0,0,0,0,0,0,198,0,12168
"G3900230","1916","Ohio","390","Clark","0230","Clark","24","230",0,0,0,0,0,0,0,0,0,1234,1068,0,0,0,0,0,540,0,0,0,694,0,0,0,650,690,0,0,0,0,0,0,0,0,0,800,0,168,0,0,0,0,0,0,0,0,0,200,3661,0,450,0,0,0,0,0,0,0,0,0,0,0,0,974,0,0,0,0,0,0,6533,0,0,0,250,0,0,0,0,763,0,0,0,0,0,0,0,2479,576,545,0,0,661,0,6805,0,0,0,0,0,703,0,0,0,0,0,0,118,0,30562
"G3900250","1916","Ohio","390","Clermont","0250","Clermont","24","250",0,0,0,0,0,0,0,0,0,282,489,0,0,0,0,0,29,0,0,0,806,0,0,0,0,996,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,4515,0,0,0,50,0,0,0,0,455,0,0,0,0,0,0,0,892,0,0,0,0,0,0,2198,0,0,0,0,0,336,0,0,0,0,0,0,0,0,11194
"G3900270","1916","Ohio","390","Clinton","0270","Clinton","24","270",0,0,0,0,0,0,0,0,0,87,674,0,0,0,0,0,0,0,0,0,413,0,0,0,0,1729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,2416,0,0,0,768,0,0,0,0,267,0,0,0,0,0,0,0,1085,0,0,0,0,0,0,498,0,0,0,0,0,106,0,0,0,0,0,0,3371,0,11579
"G3900290","1916","Ohio","390","Columbiana","0290","Columbiana","24","290",0,0,0,0,0,0,0,0,0,50,910,0,0,0,0,0,150,0,0,0,252,0,0,0,0,4832,0,0,0,0,0,145,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,438,498,0,716,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,6668,0,0,0,665,0,0,0,0,1945,0,0,0,0,0,0,0,6191,1939,1248,0,0,1085,0,6350,0,0,0,0,0,295,0,0,0,190,0,0,693,0,35474
"G3900310","1916","Ohio","390","Coshocton","0310","Coshocton","24","310",0,0,0,0,0,0,0,0,0,40,849,0,0,0,0,0,0,0,0,0,150,0,0,0,0,425,0,0,0,0,0,391,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,321,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4203,0,0,0,1288,0,0,0,0,295,0,0,0,0,0,0,0,1336,155,180,0,0,261,0,1420,0,0,0,0,0,0,0,0,0,458,0,0,0,0,12314
"G3900330","1916","Ohio","390","Crawford","0330","Crawford","24","330",0,0,0,0,0,0,0,0,0,0,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,0,0,0,0,498,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,2188,0,3835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2566,0,0,0,100,0,0,0,0,182,0,0,0,0,0,0,0,846,0,244,0,0,1986,0,2799,0,0,0,0,0,1356,0,0,0,0,0,0,0,0,17328
"G3900350","1916","Ohio","390","Cuyahoga","0350","Cuyahoga","24","350",0,0,0,0,0,0,0,0,0,3762,9122,0,0,0,0,0,0,0,0,0,0,0,0,0,10063,6755,0,0,0,0,0,1839,0,0,0,5272,0,6610,0,0,0,0,0,0,0,0,0,2249,915,0,513,0,0,0,0,14733,307,0,0,0,0,0,0,1070,0,0,0,0,0,0,20770,0,0,0,50,0,0,0,0,10226,0,0,0,0,0,0,0,9976,1063,11038,0,0,3992,0,272155,0,0,0,0,0,898,0,0,0,0,0,0,818,0,394196
"G3900370","1916","Ohio","390","Darke","0370","Darke","24","370",0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,1462,0,0,0,3366,0,0,0,0,291,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,210,0,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2497,0,0,0,0,0,0,0,0,731,0,0,0,0,0,0,0,806,0,115,0,0,464,0,2524,0,0,0,0,0,3067,0,0,0,0,0,0,0,0,16906
"G3900390","1916","Ohio","390","Defiance","0390","Defiance","24","390",0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,172,0,0,0,98,0,0,0,0,471,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,1232,999,0,0,0,0,0,0,0,0,0,0,0,0,0,1551,0,0,0,0,0,0,0,0,852,0,0,0,0,0,0,0,681,0,137,0,0,254,0,3345,0,0,0,0,0,924,0,0,0,0,0,0,0,0,11674
"G3900410","1916","Ohio","390","Delaware","0410","Delaware","24","410",0,0,0,0,0,0,0,0,0,150,699,0,0,0,0,0,0,0,0,0,82,0,0,0,218,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,290,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,5456,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,1404,0,147,0,0,248,0,1150,0,0,0,0,0,239,0,0,0,0,0,0,33,0,10844
"G3900430","1916","Ohio","390","Erie","0430","Erie","24","430",0,0,0,0,0,0,0,0,0,110,228,0,0,0,0,0,0,0,0,0,0,0,0,0,733,150,0,0,0,0,0,234,0,0,0,1000,0,85,0,0,0,0,0,0,0,0,0,0,0,0,2153,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,1182,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,627,0,1245,0,0,774,0,7117,0,0,0,0,0,0,0,0,0,0,0,0,175,0,16055
