GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,BTV001,BTV002,BTV003,BTV004,BTV005,BTV006,BTV007,BTV008,BTV009,BTV010,BTV011,BTV012,BTV013,BTV014,BTV015,BTV016,BTV017,BTV018,BTV019,BTV020,BTV021,BTV022,BTV023,BTV024,BTV025,BTV026,BTV027,BTV028,BTV029,BTV030,BTV031,BTV032,BTV033,BTV034,BTV035,BTV036,BTV037,BTV038,BTV039,BTV040,BTV041,BTV042,BTV043,BTV044,BTV045,BTV046,BTV047,BTV048,BTV049,BTV050,BTV051,BTV052,BTV053,BTV054,BTV055,BTV056,BTV057,BTV058,BTV059,BTV060,BTV061,BTV062,BTV063,BTV064,BTV065,BTV066,BTV067,BTV068,BTV069,BTV070,BTV071,BTV072,BTV073,BTV074,BTW001
"G1901190","1936","Iowa","190","Lyon","1190","Lyon","31","1190",0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,125,0,0,0,76,0,0,0,0,0,0,0,0,0,0,1099,0,0,0,0,805,302,0,0,0,0,0,0,0,570,0,0,0,0,0,598,0,0,541,948,952,0,0,0,0,0,0,6604
"G1901210","1936","Iowa","190","Madison","1210","Madison","31","1210",0,0,118,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,629,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,2671,0,0,0,0,0,343,211,0,0,0,522,0,0,0,0,0,0,5164
"G1901230","1936","Iowa","190","Mahaska","1230","Mahaska","31","1230",0,0,859,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,1490,0,0,70,0,0,0,0,0,0,234,0,105,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,2438,0,0,0,0,0,350,0,123,951,430,348,0,0,0,33,0,0,8256
"G1901250","1936","Iowa","190","Marion","1250","Marion","31","1250",0,0,653,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,273,0,0,0,0,0,0,0,2637,0,0,0,0,0,291,0,0,936,2207,901,0,0,0,0,0,0,8897
"G1901270","1936","Iowa","190","Marshall","1270","Marshall","31","1270",0,0,611,0,0,0,0,0,0,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1516,1673,0,0,487,484,0,0,0,0,0,876,0,175,0,73,541,312,0,0,0,340,1065,0,0,0,0,0,0,0,737,0,0,0,0,0,475,0,180,0,0,2341,0,0,0,116,0,0,12432
"G1901290","1936","Iowa","190","Mills","1290","Mills","31","1290",0,0,124,0,0,0,0,0,0,0,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,432,0,0,0,0,0,0,0,0,0,11,0,0,0,58,288,0,0,0,0,0,140,0,0,0,0,0,0,0,2173,0,0,0,0,0,173,0,0,0,0,58,0,0,0,0,0,0,4270
"G1901310","1936","Iowa","190","Mitchell","1310","Mitchell","31","1310",0,0,212,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,0,0,0,1997,1112,0,0,0,0,0,0,0,817,0,0,0,0,0,130,0,0,0,0,2734,0,0,0,0,0,0,7949
"G1901330","1936","Iowa","190","Monona","1330","Monona","31","1330",0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,1718,0,0,132,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,1107,771,180,0,0,0,0,0,0,452,0,0,0,0,0,0,0,12,0,0,1104,0,0,0,0,0,0,6557
"G1901350","1936","Iowa","190","Monroe","1350","Monroe","31","1350",0,0,297,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,0,0,0,0,0,0,0,0,0,47,0,33,0,102,0,25,0,0,0,0,0,0,0,0,0,0,0,0,938,0,0,0,0,0,0,141,20,0,0,2637,0,0,0,620,0,0,5636
"G1901370","1936","Iowa","190","Montgomery","1370","Montgomery","31","1370",0,0,625,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,770,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,2114,0,0,0,0,120,0,0,0,0,0,0,0,2516,0,0,0,0,0,586,150,0,0,0,290,0,0,0,0,0,0,7806
"G1901390","1936","Iowa","190","Muscatine","1390","Muscatine","31","1390",0,0,393,0,0,0,0,0,0,0,1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,496,0,0,290,50,0,0,0,0,0,115,0,215,0,89,731,268,0,0,0,0,446,0,0,725,0,0,0,0,3076,0,0,0,0,0,562,0,344,0,0,2467,0,0,0,700,0,0,12858
"G1901410","1936","Iowa","190","O Brien","1410","O Brien","31","1410",0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,182,0,0,616,324,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,89,1865,0,0,0,0,0,0,0,2064,0,0,0,0,0,303,0,0,1060,815,1208,0,0,0,0,0,0,9445
"G1901430","1936","Iowa","190","Osceola","1430","Osceola","31","1430",0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,766,0,0,0,0,0,836,0,0,0,0,0,0,0,882,0,0,0,0,0,424,0,0,294,277,1240,0,0,0,0,0,0,5236
"G1901450","1936","Iowa","190","Page","1450","Page","31","1450",0,0,843,0,0,0,0,0,0,0,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,899,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,1367,0,0,0,0,1166,0,0,0,0,0,0,0,3216,0,0,0,0,0,759,792,19,0,0,309,0,0,0,0,0,0,10290
"G1901470","1936","Iowa","190","Palo Alto","1470","Palo Alto","31","1470",0,0,154,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,1553,974,480,0,0,0,0,0,0,1525,0,0,0,0,0,146,0,0,0,0,4086,0,0,0,0,0,0,9360
"G1901490","1936","Iowa","190","Plymouth","1490","Plymouth","31","1490",0,0,117,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,63,0,0,219,316,0,0,0,0,0,0,0,0,0,0,2426,214,0,0,0,0,1191,112,0,0,0,0,0,0,1326,0,0,0,0,0,479,0,56,0,0,6154,0,0,0,120,0,0,13156
"G1901510","1936","Iowa","190","Pocahontas","1510","Pocahontas","31","1510",0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1541,565,0,0,0,122,52,68,0,0,0,0,0,0,1807,0,0,0,0,0,531,0,0,0,0,3881,0,0,0,0,0,0,9069
"G1901530","1936","Iowa","190","Polk","1530","Polk","31","1530",0,0,8102,0,0,0,0,0,0,0,3128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969,9893,0,0,259,466,0,0,0,0,0,450,0,4000,0,1262,949,2612,0,0,0,455,383,99,0,2974,0,0,0,0,9677,0,0,0,0,0,4458,0,1772,0,0,15394,0,0,0,1305,0,0,69607
"G1901550","1936","Iowa","190","Pottawattamie","1550","Pottawattamie","31","1550",0,0,1711,0,0,0,0,0,0,0,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1606,1540,0,0,644,353,0,0,0,0,0,0,0,535,0,1503,1331,200,0,0,0,0,892,935,0,665,0,0,0,0,2906,0,0,0,0,0,1873,0,0,0,0,5205,0,0,0,0,0,0,22714
"G1901570","1936","Iowa","190","Poweshiek","1570","Poweshiek","31","1570",0,0,313,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966,235,0,0,0,0,0,0,0,0,0,332,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,2351,0,0,0,0,0,462,194,0,0,0,884,0,0,0,0,0,0,6254
"G1901590","1936","Iowa","190","Ringgold","1590","Ringgold","31","1590",0,0,146,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1621,0,0,0,0,0,64,237,0,0,0,280,0,0,0,0,0,0,3315
"G1901610","1936","Iowa","190","Sac","1610","Sac","31","1610",0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,550,0,0,294,0,0,0,0,0,0,0,0,0,0,88,465,203,0,0,0,0,1691,0,0,0,0,0,0,0,2248,0,0,0,0,0,1408,0,24,0,0,1903,0,0,0,0,0,0,9054
"G1901630","1936","Iowa","190","Scott","1630","Scott","31","1630",0,0,1239,0,0,0,0,0,0,0,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,843,0,0,33,0,0,0,0,0,0,50,0,710,0,0,700,282,0,0,0,0,1061,0,0,4167,0,0,0,0,1718,0,0,0,0,0,2038,221,0,0,0,8992,0,0,0,0,0,0,23233
"G1901650","1936","Iowa","190","Shelby","1650","Shelby","31","1650",0,0,50,0,0,0,0,0,0,0,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,134,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,1870,0,0,0,0,0,0,1350,0,0,0,0,0,189,0,0,0,0,4935,0,0,0,0,0,0,9864
"G1901670","1936","Iowa","190","Sioux","1670","Sioux","31","1670",0,0,404,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865,0,0,0,0,0,950,0,0,0,0,0,0,0,593,0,0,0,0,0,252,160,0,5528,8208,3291,0,0,0,0,0,0,20414
"G1901690","1936","Iowa","190","Story","1690","Story","31","1690",0,0,442,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,1511,0,0,0,911,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,5465,0,0,0,659,0,0,0,0,3048,0,0,0,0,0,1023,0,210,0,0,2014,0,0,0,389,0,0,16935
"G1901710","1936","Iowa","190","Tama","1710","Tama","31","1710",0,0,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,95,0,0,355,251,0,0,0,0,0,0,0,0,0,0,859,0,0,0,0,0,0,0,0,0,0,0,0,0,1714,0,0,0,0,0,264,355,0,0,0,2152,0,0,0,786,0,0,7706
"G1901730","1936","Iowa","190","Taylor","1730","Taylor","31","1730",0,0,173,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,2086,0,0,0,0,0,299,137,0,0,0,240,0,0,0,0,0,0,4607
"G1901750","1936","Iowa","190","Union","1750","Union","31","1750",0,0,227,0,0,0,0,0,0,0,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,422,0,0,166,236,0,0,0,0,0,0,0,0,0,66,0,185,0,0,0,0,72,0,0,0,0,0,0,0,2348,0,0,0,0,0,504,79,52,0,0,1518,0,0,0,28,0,0,6808
"G1901770","1936","Iowa","190","Van Buren","1770","Van Buren","31","1770",0,0,150,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,454,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1797,0,0,0,0,0,241,0,0,0,0,79,0,0,0,0,0,0,3102
"G1901790","1936","Iowa","190","Wapello","1790","Wapello","31","1790",0,0,1007,0,0,0,0,0,0,0,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,2023,0,0,0,0,0,0,0,0,0,0,0,195,0,121,160,1239,0,0,0,0,57,0,0,0,0,0,0,0,3721,0,0,0,0,0,1087,0,400,0,63,2944,0,0,0,0,0,0,14653
"G1901810","1936","Iowa","190","Warren","1810","Warren","31","1810",0,0,552,0,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,0,0,0,0,0,0,0,0,0,478,0,0,0,29,110,0,0,0,0,0,30,0,0,0,0,0,0,0,2272,0,0,0,0,0,420,150,0,0,0,1391,0,0,0,50,0,0,6100
"G1901830","1936","Iowa","190","Washington","1830","Washington","31","1830",0,0,1609,0,0,0,0,0,0,0,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,666,0,0,247,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,2997,0,0,0,0,0,623,820,0,0,0,1841,0,0,0,124,0,0,9743
"G1901850","1936","Iowa","190","Wayne","1850","Wayne","31","1850",0,0,126,0,0,0,0,0,0,0,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2109,0,0,0,0,0,0,101,0,0,0,0,0,0,0,129,0,0,3986
"G1901870","1936","Iowa","190","Webster","1870","Webster","31","1870",0,0,1195,0,0,0,0,0,0,0,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892,350,0,0,0,142,0,0,0,0,0,0,0,110,0,131,0,2360,0,0,0,1860,2021,93,0,0,0,0,0,0,3756,0,0,0,0,0,1183,0,292,0,0,6161,0,0,0,105,0,0,21374
"G1901890","1936","Iowa","190","Winnebago","1890","Winnebago","31","1890",0,0,792,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4879,0,0,0,0,0,0,0,0,1071,0,0,0,0,0,0,0,0,0,205,425,0,0,0,0,0,0,7946
"G1901910","1936","Iowa","190","Winneshiek","1910","Winneshiek","31","1910",0,0,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,225,0,0,0,0,6810,0,0,0,0,0,0,0,0,655,0,0,0,0,0,110,0,33,0,0,5548,0,0,0,69,0,0,14225
"G1901930","1936","Iowa","190","Woodbury","1930","Woodbury","31","1930",0,0,4312,0,0,0,0,0,0,0,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253,1259,0,0,262,88,0,0,0,0,0,0,0,3500,0,430,539,1130,0,0,0,2022,2062,335,0,2250,0,0,0,0,5672,0,0,0,0,0,2049,0,1094,180,0,14865,0,0,0,205,0,0,44694
"G1901950","1936","Iowa","190","Worth","1950","Worth","31","1950",0,0,349,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,249,0,0,0,0,0,0,0,0,0,0,861,0,0,0,0,3135,0,0,0,300,0,0,0,0,388,0,0,0,0,0,0,0,0,0,0,413,0,0,0,0,0,0,5963
"G1901970","1936","Iowa","190","Wright","1970","Wright","31","1970",0,0,49,0,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,0,0,0,1905,92,0,0,0,0,0,0,0,2053,0,0,0,0,0,138,492,0,207,157,1371,0,0,0,0,0,0,8362
"G2000010","1936","Kansas","200","Allen","0010","Allen","32","10",0,0,570,0,0,0,0,0,0,161,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,263,0,0,0,0,516,0,0,0,0,75,0,0,2129,0,0,0,0,0,850,0,46,0,0,734,0,0,0,525,0,0,7069
"G2000030","1936","Kansas","200","Anderson","0030","Anderson","32","30",0,0,512,0,0,0,0,0,0,12,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,4,0,0,1226,0,0,0,0,0,144,0,0,0,0,1929,0,0,0,150,0,0,4617
"G2000050","1936","Kansas","200","Atchison","0050","Atchison","32","50",0,0,247,0,0,0,0,0,0,613,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1667,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,0,0,460,0,191,0,0,1262,0,0,0,0,0,612,0,400,0,0,3570,0,0,0,0,0,0,10799
"G2000070","1936","Kansas","200","Barber","0070","Barber","32","70",0,0,479,0,0,0,0,0,0,168,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1206,0,0,0,0,0,0,0,38,0,0,46,0,0,0,0,0,0,2679
"G2000090","1936","Kansas","200","Barton","0090","Barton","32","90",0,0,831,0,0,0,0,0,0,4256,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,1023,0,0,126,186,101,0,0,1879,0,0,0,0,0,279,0,40,0,0,5080,0,0,0,296,0,0,15753
"G2000110","1936","Kansas","200","Bourbon","0110","Bourbon","32","110",0,0,1333,0,0,0,0,0,0,229,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,84,0,0,1654,0,0,0,0,0,899,0,176,0,0,515,0,0,0,146,0,0,6811
"G2000130","1936","Kansas","200","Brown","0130","Brown","32","130",0,0,1771,0,0,0,0,0,0,68,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,993,0,0,0,256,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,482,0,0,0,0,122,0,0,834,0,0,0,0,0,559,0,23,0,0,985,0,0,0,195,0,0,7478
"G2000150","1936","Kansas","200","Butler","0150","Butler","32","150",0,0,1726,0,0,0,0,0,0,95,1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,2622,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,490,0,0,0,2366,0,0,0,0,0,0,0,115,0,0,852,0,0,0,0,0,0,10649
"G2000170","1936","Kansas","200","Chase","0170","Chase","32","170",0,0,35,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,531,0,0,0,0,0,192,0,0,0,0,249,0,0,0,0,0,0,1309
"G2000190","1936","Kansas","200","Chautauqua","0190","Chautauqua","32","190",0,0,42,0,0,0,0,0,0,30,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,60,0,55,0,0,47,0,0,0,85,0,0,1599
"G2000210","1936","Kansas","200","Cherokee","0210","Cherokee","32","210",0,0,1290,0,0,0,0,0,0,171,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,93,0,0,1310,0,0,0,0,0,381,0,42,0,0,842,0,0,0,133,0,0,6451
"G2000230","1936","Kansas","200","Cheyenne","0230","Cheyenne","32","230",0,0,66,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,116,0,0,0,0,0,0,0,0,0,0,620,0,0,0,0,0,183,0,0,0,0,0,0,0,624,0,0,0,0,0,0,0,0,0,0,184,0,0,0,70,0,0,2194
"G2000250","1936","Kansas","200","Clark","0250","Clark","32","250",0,0,85,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752,0,0,0,0,0,200,0,0,0,0,386,0,0,0,0,0,0,1894
"G2000270","1936","Kansas","200","Clay","0270","Clay","32","270",0,0,488,0,0,0,0,0,0,13,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,273,0,0,0,371,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,311,0,0,0,0,0,0,0,1463,0,0,0,0,0,943,0,188,0,0,254,0,0,0,159,0,0,5314
"G2000290","1936","Kansas","200","Cloud","0290","Cloud","32","290",0,0,511,0,0,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,606,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,1019,0,0,0,0,0,230,0,0,0,0,2962,0,0,0,410,0,0,6582
"G2000310","1936","Kansas","200","Coffey","0310","Coffey","32","310",0,0,272,0,0,0,0,0,0,249,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,1625,0,0,0,0,0,109,0,52,0,0,340,0,0,0,117,0,0,3886
"G2000330","1936","Kansas","200","Comanche","0330","Comanche","32","330",0,0,194,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,1050,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,1962
"G2000350","1936","Kansas","200","Cowley","0350","Cowley","32","350",0,0,1572,0,0,0,0,0,0,140,1831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,2256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,120,0,0,3836,0,0,0,0,0,1956,0,529,0,0,606,0,0,0,574,0,0,14129
"G2000370","1936","Kansas","200","Crawford","0370","Crawford","32","370",0,0,2328,0,0,0,0,0,0,250,1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,728,0,0,0,0,71,0,0,1275,0,0,0,0,0,873,0,273,0,0,5515,0,0,0,367,0,0,16123
"G2000390","1936","Kansas","200","Decatur","0390","Decatur","32","390",0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,110,0,0,0,0,1168,0,0,0,0,0,169,0,0,0,0,647,0,0,0,0,0,0,2780
"G2000410","1936","Kansas","200","Dickinson","0410","Dickinson","32","410",0,0,1453,0,0,0,0,0,0,79,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,577,0,0,0,318,0,0,0,0,0,0,0,0,0,0,490,28,0,0,0,0,692,0,0,151,0,0,0,0,3166,0,0,0,0,0,1264,0,128,0,0,1919,0,0,0,203,0,0,11335
"G2000430","1936","Kansas","200","Doniphan","0430","Doniphan","32","430",0,0,387,0,0,0,0,0,0,101,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,661,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,245,0,59,0,0,1047,0,0,0,0,0,221,0,0,0,0,1280,0,0,0,0,0,0,5307
"G2000450","1936","Kansas","200","Douglas","0450","Douglas","32","450",0,0,1618,0,0,0,0,0,0,162,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,680,0,0,0,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,539,0,231,0,0,1952,0,0,0,0,0,972,0,375,0,0,1021,0,0,0,499,0,0,9776
"G2000470","1936","Kansas","200","Edwards","0470","Edwards","32","470",0,0,126,0,0,0,0,0,0,40,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,484,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,1086,0,0,0,0,0,0,0,54,0,0,855,0,0,0,95,0,0,3369
"G2000490","1936","Kansas","200","Elk","0490","Elk","32","490",0,0,199,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,1045
"G2000510","1936","Kansas","200","Ellis","0510","Ellis","32","510",0,0,27,0,0,0,0,0,0,12,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0,0,0,0,0,0,0,0,583,0,0,0,0,479,0,0,0,0,0,278,0,350,0,0,12097,0,0,0,0,0,0,14551
"G2000530","1936","Kansas","200","Ellsworth","0530","Ellsworth","32","530",0,0,394,0,0,0,0,0,0,43,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,1172,0,0,0,0,13,0,0,463,0,0,0,0,0,519,0,99,0,0,929,0,0,0,0,0,0,4190
"G2000550","1936","Kansas","200","Finney","0550","Finney","32","550",0,0,240,0,0,0,0,0,0,96,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,122,0,0,0,50,35,0,0,977,0,0,0,0,0,273,0,0,0,0,1355,0,0,0,0,0,0,4053
"G2000570","1936","Kansas","200","Ford","0570","Ford","32","570",0,0,916,0,0,0,0,0,0,106,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,427,0,0,0,0,61,0,0,1674,0,0,0,0,0,769,0,0,0,0,2824,0,0,0,0,0,0,7372
"G2000590","1936","Kansas","200","Franklin","0590","Franklin","32","590",0,0,1282,0,0,0,0,0,0,146,1917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,78,0,0,2376,0,0,0,0,0,53,0,147,0,0,942,0,0,0,77,0,0,7129
"G2000610","1936","Kansas","200","Geary","0610","Geary","32","610",0,0,666,0,0,0,0,0,0,148,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,0,0,0,106,0,0,790,0,0,0,0,0,677,0,225,0,0,878,0,0,0,0,0,0,4641
"G2000630","1936","Kansas","200","Gove","0630","Gove","32","630",0,0,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,0,0,0,0,0,0,0,0,0,0,1829,0,0,0,0,0,0,2857
